sample_id	Chromosome	Start_Position	Rating	Mean_Rating	All_Rating
Reddy_3484T	8	103338802	4	4	4,4
Reddy_2487T	8	103359208	3	3	3,3
Reddy_3939T	8	103372369	5	5	5
Reddy_3825T	8	128748843	4	4	4
Reddy_3829T	8	128748843	3	3	3
Reddy_2263T	8	128748855	4	4	4
Reddy_3480T	8	128748855	5	5	5
Reddy_3727T	8	128748864	4	4	4
Reddy_2884T	8	128748868	3	3	3
Reddy_3924T	8	128750543	3	3	3
Reddy_2522T	8	128750497	5	5	5
Reddy_2936T	8	128750525	4	4	4
Reddy_3980T	8	128750625	2	2	2
Reddy_2626T	8	128750602	5	5	5
Reddy_2522T	8	128750621	5	5	5
Reddy_2908T	8	128750625	4	4	4
Reddy_3627T	8	128750638	4	4	4
Reddy_2480T	8	128750677	3	3	3
Reddy_2612T	8	128750677	5	5	5
Reddy_2533T	8	128750686	4	4	4
Reddy_2720T	8	128750717	4	4	4
Reddy_2908T	8	128750731	4	4	4
Reddy_2720T	8	128750738	3	3	3
Reddy_2626T	8	128750765	4	4	4
Reddy_3929T	8	128750848	3	3	3
Reddy_2219T	8	128750783	4	4	4
Reddy_2480T	8	128750803	4	4	4
Reddy_3989T	8	128750887	3	3	3
Reddy_3989T	8	128750921	3	3	3
Reddy_2262T	8	128750849	4	4	4
Reddy_2487T	8	128750849	4	4	4
Reddy_2908T	8	128750921	5	5	5
Reddy_3624T	8	128750938	5	5	5
Reddy_3989T	8	128751020	3	3	3
Reddy_2241T	8	128750953	4	4	4
Reddy_2263T	8	128750953	4	4	4
Reddy_2480T	8	128750953	4	4	4
Reddy_2626T	8	128750953	4	4	4
Reddy_2900T	8	128750953	4	4	4
Reddy_3779T	8	128750953	3	3	3
Reddy_3989T	8	128751032	3	3	3
Reddy_2487T	8	128750967	4	4	4
Reddy_2908T	8	128750996	3	3	3
Reddy_3941T	8	128751085	4	4	4
Reddy_759T	8	128751094	3	3	3
Reddy_3498T	8	128751029	4	4	4
Reddy_3683T	8	128751035	3	3	3
Reddy_2908T	8	128751038	4	4	4
Reddy_2487T	8	128751069	4	4	4
Reddy_3687T	8	128751100	3	3	3
Reddy_3989T	8	128751242	3	3	3
Reddy_2080T	8	128751169	4	4	4
Reddy_2480T	8	128751171	3	3	3
Reddy_2480T	8	128751230	3	3	3
Reddy_2306T	8	128751241	4	4	4
Reddy_2480T	8	128751244	3	3	3
Reddy_3689T	8	128751250	4	4	4
Reddy_3816T	8	128751251	3	3	3
Reddy_3540T	8	128752741	4	4	4
Reddy_3624T	8	128752747	4	4	4
Reddy_3820T	8	128753187	5	5	5
Reddy_3845T	8	135533142	4	4	4,4
Reddy_3472T	8	135612815	4	4	4
Reddy_2616T	8	135614791	4	4	4
Reddy_3834T	8	135614907	3	3	3
Reddy_3923T	8	135649763	4	4	4
Reddy_3474T	8	42163889	3	3	3
Reddy_2093T	8	42166458	3	3	3
Reddy_3901T	8	42166458	3	3	3
Reddy_2676T	8	42166510	4	4	4
Reddy_3719T	8	42179959	3	3	3
Reddy_2779T	8	59720816	4	4	4
Reddy_3871T	8	59739455	2	2	2
Reddy_3879T	8	59739456	3	3	3
Reddy_2471T	8	59750665	4	4	4
Reddy_2533T	8	59750831	3	3	3
Reddy_2821T	8	59750831	3	3	3
Reddy_3998T	8	59764222	3	3	3
Reddy_799T	8	59764271	4	4	4
Reddy_3496T	8	60031446	4	4	4
Reddy_3696T	8	60031446	3	3	3
Reddy_2585T	8	60031457	4	4	4
Reddy_3401T	8	60031457	3	3	3
Reddy_2147T	8	60031462	4	4	4
Reddy_2160T	8	60031462	3	3	3
Reddy_3487T	8	60031513	4	4	4
Reddy_2594T	9	21971028	3	3	3
Reddy_2547T	9	21971177	3	3	3
Reddy_2216T	9	21971186	3	3	3
Reddy_3659T	9	21971186	4	4	4
Reddy_3595T	9	21974691	3	3	3
Reddy_1016T	9	36966671	4	4	4
Reddy_2894T	9	37002717	3	3	3
Reddy_2302T	9	37002764	4	4	4
Reddy_2084T	9	37015147	4	4	4
Reddy_2620T	9	37015147	4	4	4
Reddy_3661T	9	37020659	4	4	4
Reddy_2781T	9	37020673	4	4	4
Reddy_3887T	9	37020711	4	4	4
Reddy_2949T	9	37020768	3	3	3
Reddy_3760T	9	37034028	3	3	3
Reddy_3698T	9	93606424	3	3	3
Reddy_2874T	9	93606509	3	3	3
Reddy_2079T	9	93639972	3	3	3
Reddy_2761T	9	93641194	3	3	3
Reddy_3637T	9	93650142	3	3	3
Reddy_2228T	9	93650807	3	3	3
Reddy_2274T	X	100604929	5	4.25	5,4,4,4
Reddy_2541T	X	100604931	4	4	4
Reddy_2636T	X	100608885	4	4	4
Reddy_3885T	X	100609661	4	4	4
Reddy_3896T	X	100609661	3	3	3
Reddy_3618T	X	100609666	3	3	3
Reddy_2903T	X	100609675	4	4	4
Reddy_704T	X	100613677	4	4	4
Reddy_3692T	X	100613662	4	4	4
Reddy_2680T	X	100613667	5	5	5
Reddy_2908T	X	100614313	3	3	3
Reddy_3728T	X	100615604	3	3	3
Reddy_3909T	X	100617169	3	3	3
Reddy_2542T	X	100626668	4	4	4
Reddy_3504T	X	100630152	4	4	4
Reddy_2644T	X	100630254	5	5	5
Reddy_2478T	X	118708676	4	4	4,4,4
Reddy_2270T	X	118708688	3	3	3
Reddy_2234T	X	118708904	4	4	4
Reddy_2524T	X	118708904	4	4	4
Reddy_2575T	X	118708904	4	4	4
Reddy_2580T	X	118708904	4	4	4
Reddy_3651T	X	118708904	3	3	3
Reddy_2464T	X	118708917	3	3	3
Reddy_2872T	X	118708917	3	3	3
Reddy_3987T	X	118709342	3	3	3
Reddy_3401T	X	118709339	3	3	3
Reddy_2783T	X	118715545	3	3	3
Reddy_2547T	X	118716553	4	3.6666666666666665	4,3,4
Reddy_2716T	X	118716581	3	3	3
Reddy_2095T	X	118716616	3	3	3
Reddy_2934T	X	118716635	4	4	4
Reddy_787T	X	118717119	3	3	3
Reddy_3706T	X	118717094	4	4	4
Reddy_2190T	X	118717097	3	3	3
Reddy_2166T	X	118717100	3	3	3
Reddy_2705T	X	118717108	4	4	4
Reddy_3875T	X	118717117	3	3	3
Reddy_3876T	X	118717117	4	4	4
Reddy_2836T	X	118717132	4	4	4,4
Reddy_3993T	X	12994468	3	3	3
Reddy_790T	X	12994479	3	3	3
Reddy_2898T	X	12994454	4	3.3333333333333335	4,3,3
Reddy_3673T	X	12994457	4	4	4
Reddy_3749T	X	12994459	3	3	3
Reddy_2626T	X	12994460	4	4	4
Reddy_3826T	X	12994466	4	4	4
Reddy_2933T	X	12994468	4	4	4
Reddy_3740T	X	12994468	5	5	5
Reddy_3882T	X	12994468	4	4	4
Reddy_2888T	X	12994472	4	4	4
Reddy_3812T	X	12994475	5	5	5
Reddy_2716T	X	12994477	4	4	4
Reddy_2278T	X	12994479	4	4	4
Reddy_2816T	X	12994479	4	4	4
Reddy_3848T	X	12994479	3	3	3
Reddy_823T	X	133511704	4	4	4
Reddy_2135T	X	133511698	4	3.6	4,3,3,4,4
Reddy_823T	X	133527603	4	4	4
Reddy_2190T	X	133547589	4	4	4
Reddy_2788T	X	133547986	3	3	3
Reddy_2778T	X	133549103	3	3	3
Reddy_3725T	X	133551319	3	3	3
Reddy_2482T	X	133559301	3	3	3
Reddy_3815T	X	24197699	3	3.5	3,3,4,4
Reddy_2256T	X	24197816	3	3	3
Reddy_2761T	X	24226376	4	4	4
Reddy_3984T	X	24229432	4	4	4
Reddy_2542T	X	24229366	3	3	3
Reddy_3612T	X	24229387	3	3	3
Reddy_2614T	X	24229431	4	4	4
Reddy_3698T	X	41198321	5	4.5	5,4
Reddy_3673T	X	41202018	3	3	3
Reddy_3956T	X	41202506	3	3	3
Reddy_3453T	X	41202524	2	2	2
Reddy_2543T	X	41202557	4	4	4
Reddy_3941T	X	41203014	4	4	4
Reddy_2836T	X	41203305	3	3	3
Reddy_2820T	X	41203316	4	4	4
Reddy_3885T	X	41203577	4	4	4
Reddy_3896T	X	41203577	4	4	4
Reddy_3939T	X	41204456	3	3	3
Reddy_3684T	X	41204457	3	3	3
Reddy_2790T	X	41204501	4	4	4
Reddy_2783T	X	41204730	3	3	3
Reddy_2141T	X	41205628	3	3	3
Reddy_2161T	X	41205628	3	3	3
Reddy_3745T	X	41205661	3	3	3
Reddy_2229T	X	41205767	3	3	3
Reddy_2565T	X	41205833	4	4	4
Reddy_3669T	X	41205843	3	3	3
Reddy_2255T	X	41205860	3	3	3
Reddy_2669T	X	41206603	4	4	4
Reddy_3385T	X	41206632	4	4	4
Reddy_3514T	X	48771553	4	3.3333333333333335	4,3,3
Reddy_2652T	X	48771770	4	4	4
Reddy_3925T	X	48775905	4	4	4
Reddy_3664T	X	48775850	4	4	4
Reddy_2232T	X	48775853	4	4	4
Reddy_2652T	X	48775868	4	4	4
Reddy_2879T	X	48775868	3	3	3
Reddy_3620T	X	48775884	4	3.5	4,3
Reddy_2562T	X	48775904	4	4	4
Reddy_3622T	X	48775904	4	4	4
Reddy_3699T	X	48775904	3	3	3
Reddy_3725T	X	48775904	3	3	3
Reddy_3761T	X	48775904	2	2	2
Reddy_3664T	X	48775905	3	3	3
Reddy_3826T	X	48775905	3	3	3
Reddy_2604T	X	48775914	3	3	3
Reddy_2888T	X	48775914	3	3	3
Reddy_2957T	X	48775914	3	3	3
Reddy_3439T	X	48775914	4	4	4
Reddy_2081T	X	48775919	4	4	4
Reddy_2687T	X	48775919	3	3	3
Reddy_2936T	X	48775919	5	5	5
Reddy_3387T	X	70598128	4	4	4,4,4
Reddy_684T	X	70598839	2	2	2
Reddy_3816T	X	70602645	3	3	3
Reddy_3928T	X	70608190	3	3	3
Reddy_2662T	X	70608189	3	3	3
Reddy_3691T	X	70608222	3	3	3
Reddy_3881T	X	70608223	4	4	4
Reddy_3454T	X	70612524	3	3	3
Reddy_2788T	X	70613202	3	3	3
Reddy_3782T	X	70613248	4	4	4
Reddy_2935T	X	70680544	4	4	4
Reddy_2838T	X	70683748	3	3	3
Reddy_2222T	X	70683823	3	3	3
Reddy_3865T	X	77086377	3	3.5	3,5,1,5
Reddy_3867T	X	77086377	3	3	3
Reddy_2681T	X	77096749	4	4	4
Reddy_3706T	X	77096787	3	3	3
Reddy_2538T	X	77096800	4	4	4
Reddy_3637T	X	77111062	5	5	5
Reddy_2676T	X	77112286	4	4	4
Reddy_3440T	X	77112858	3	3	3
Reddy_2673T	X	77112867	2	2	2
Reddy_2928T	X	77112939	3	3	3
Reddy_2660T	X	77126328	4	4	4
Reddy_2087T	X	77126382	4	4	4
Reddy_3817T	X	77130983	3	3	3
